view_id,view_name,content_url,workbook_id,workbook_name,project_name
fa6710c2-a9c4-4fee-8bdb-50b75970dfff,listado_4,DescargablesReclamosBOT_17532128860030/sheets/listado_4,3369c9ba-a4f3-471d-89d4-58572cb9ac7d,Descargables Reclamos BOT,CX Seguimiento
622d61b2-0b32-454f-afad-c86773d2d507,listado_5,DescargablesReclamosBOT_17532128860030/sheets/listado_5,3369c9ba-a4f3-471d-89d4-58572cb9ac7d,Descargables Reclamos BOT,CX Seguimiento
faa6293e-ce0e-44d4-a6e4-4e87eeed3bfc,FIN_FC_PY,PRUEBAINVOICE/sheets/FIN_FC_PY,c2f16d69-4ab2-4a94-b448-cb0a2b7f6942,Detalle Facturación PY,Facturacion
5d67d8b8-ecd6-4f6a-a6f1-cf519f1f7019,FIN_NC_PY,PRUEBAINVOICE/sheets/FIN_NC_PY,c2f16d69-4ab2-4a94-b448-cb0a2b7f6942,Detalle Facturación PY,Facturacion
c69c680b-7e41-49c3-81ce-9b340a2fb91e,FIN_DETALLE_PROVEEDORES,TESTDetalleProveedoresNicox/sheets/FIN_DETALLE_PROVEEDORES,8e6231c4-49f1-4d98-b5c5-4fd7b54e477c,Detalle Proveedores Nicox,Expenses
64b93cdf-1dee-4af5-be9f-07352513ee6c,Resume,Developers_Backup_hours_v2/sheets/Resume,03d7bc2f-0fd5-40b1-80df-84ff33ef5f90,Developers_Backup_hours_v2,Sistemas y tecnología
484d4fd7-5cd3-4c56-8fc1-f7ce4892593c,Diego_Gogorza,Diego_Gogorza_Semanal_IT_V2/sheets/Diego_Gogorza,63abc1ce-6b25-4f53-8d05-c1ba471dba97,Diego_Gogorza_Semanal_IT_V2,IT Reportes Semanales - Productividad
4adf1a6c-c6cb-4c55-bb1a-4d7d28564edc,Dashboard 1,DistribucionAyC/sheets/Dashboard1,99bd201f-5d3b-44eb-9353-aac17855cea4,Distribucion AyC,Validaciones
3fda6524-0e55-42aa-a03f-1a4498bf47cb,Hoja 1,DistribucionAyC/sheets/Hoja1,99bd201f-5d3b-44eb-9353-aac17855cea4,Distribucion AyC,Validaciones
c92c78b7-bd81-4ee1-abf7-0f5851efaac2,Hoja 2,DistribucionAyC/sheets/Hoja2,99bd201f-5d3b-44eb-9353-aac17855cea4,Distribucion AyC,Validaciones
35706a3b-c71d-4efe-89e8-b216eae0bb1e,Resumen  Casos,ECPEUY-CXPriorizacionCasos_V4/sheets/ResumenCasos,75b5c059-6a2e-412e-94e9-9ac409c49c54,EC PE UY - CX Priorizacion Casos_V4,ECPEUY
ac6ee2be-99ab-45b6-8ff3-9dc742d29645,Resumen  Casos_sinasignar,ECPEUY-CXPriorizacionCasos_V4/sheets/ResumenCasos_sinasignar,75b5c059-6a2e-412e-94e9-9ac409c49c54,EC PE UY - CX Priorizacion Casos_V4,ECPEUY
e9b016a5-a59e-4ab2-bcde-11bf2a2f0589,Resumen  Casos_solourgentes,ECPEUY-CXPriorizacionCasos_V4/sheets/ResumenCasos_solourgentes,75b5c059-6a2e-412e-94e9-9ac409c49c54,EC PE UY - CX Priorizacion Casos_V4,ECPEUY
63bb23ab-1ee2-4b13-8dc4-b0885fdc8134,ECPEUY_Queu,ECPEUY-CXFlujo2/sheets/ECPEUY_Queu,61dd051b-6d4e-4dc2-876e-9a499295d81c,ECPEUY - CX Flujo,ECPEUY
b19446a2-c7cc-40ae-b013-76443b2cf419,Resumen  Casos,CX_Priorizacion_Casos_ECPEUY/sheets/ResumenCasos,ff7fc996-ca1f-47de-b556-530b798fdead,ECPEUY - CX Priorizacion Casos,CX Wise Chat OUT
0b667417-2bae-4c4a-a795-07740ef4f825,Global IT,EquipoIT_Global/sheets/GlobalIT,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
7fae63cd-b1da-43e4-ba8f-dac4edc24341,Hoja 1,EquipoIT_Global/sheets/Hoja1,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
96c82d28-927a-442e-94af-b89a6e697dfe,Hoja 1 (2),EquipoIT_Global/sheets/Hoja12,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
2ee6296e-53e0-46b2-a6ec-ef3fbfe16426,Hoja 1 (3),EquipoIT_Global/sheets/Hoja13,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
108f44d0-c76b-4f86-8475-3508d6e1a4e0,Hoja 1 (4),EquipoIT_Global/sheets/Hoja14,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
91f9f4fb-52fb-4fc8-a43d-8990c6e25950,Hoja 1 (5),EquipoIT_Global/sheets/Hoja15,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
c2685b24-eb24-4214-ade0-dad81346d2b7,Hoja 1 (6),EquipoIT_Global/sheets/Hoja16,85d87e76-574e-4b1c-9034-838782c9eae0,EquipoIT_Global,Sistemas y tecnología
82cfe25c-59aa-4524-903f-180340f39da1,2.Dev_Results,Evaluacion_LT_2/sheets/2_Dev_Results,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
6bbd217e-e83c-4ae1-889c-15ac191cefd3,2.Dev_Results (2),Evaluacion_LT_2/sheets/2_Dev_Results2,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
2eda629f-86f3-44bb-b13a-f10520002bdc,Dashboard 1,Evaluacion_LT_2/sheets/Dashboard1,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
3a7662b2-f3cb-4a70-b82c-997996ec98dc,Encabezado,Evaluacion_LT_2/sheets/Encabezado,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
e2e6945a-d751-4b09-9502-fef146aacaad,Hoja 10,Evaluacion_LT_2/sheets/Hoja10,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
ca3321b8-5768-4925-84e4-4408889aee42,Hoja 10 (2),Evaluacion_LT_2/sheets/Hoja102,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
c6a7ecce-42c4-41ac-89c2-100001b9ca11,Hoja 13,Evaluacion_LT_2/sheets/Hoja13,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
bff4074e-80eb-49a4-b9af-2acf770b09fc,Hoja 14,Evaluacion_LT_2/sheets/Hoja14,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
d659e841-fc23-4434-bce5-2536bc2aa863,Hoja 6,Evaluacion_LT_2/sheets/Hoja6,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
8bb3aedb-b2e0-4d8b-b481-f5f445026a4b,Hoja 6 (2),Evaluacion_LT_2/sheets/Hoja62,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
e243248f-6b17-4482-8d26-03a56310d871,Hoja 7,Evaluacion_LT_2/sheets/Hoja7,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
42312bf8-c333-4fe9-a1df-972906400411,Hoja 9,Evaluacion_LT_2/sheets/Hoja9,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
75a44c08-60fe-414c-8047-e2a844d45081,Management,Evaluacion_LT_2/sheets/Management,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
b178271b-caa7-4efc-8e71-54d31f20c254,Management (2),Evaluacion_LT_2/sheets/Management2,6247bbec-4a26-4218-b864-ee3c27855a0f,Evaluacion_LT_2,Sistemas y tecnología
c43ed67a-4326-4e46-9730-1b37029c16b1,FIN_ALERTAS_AC,TESTExpenseAcreditacionesyCuentas/sheets/FIN_ALERTAS_AC,de450605-ac80-4460-95b5-c52d296270d1,Expense Acreditaciones y Cuentas,Expenses
44245fe2-4fc8-4347-a667-2459f1bb8231,FIN_SEGUIMIENTO_CUENTAS,TESTExpenseAcreditacionesyCuentas/sheets/FIN_SEGUIMIENTO_CUENTAS,de450605-ac80-4460-95b5-c52d296270d1,Expense Acreditaciones y Cuentas,Expenses
69520b5c-c39a-48ec-a2c9-6f04970cfc8a,FIN_ALERTA_APROBADORES,TESTExpenseAcreditacionesyCuentas_17254820530150/sheets/FIN_ALERTA_APROBADORES,594d3231-0149-4bf7-93ae-cd9b4e5eafc4,Expense Reporte Transacciones,Expenses
390c70eb-1514-4545-99f3-f952ba41a60c,FIN_ALERTA_GENERAL,TESTExpenseAcreditacionesyCuentas_17254820530150/sheets/FIN_ALERTA_GENERAL,594d3231-0149-4bf7-93ae-cd9b4e5eafc4,Expense Reporte Transacciones,Expenses
68081c7d-6879-48be-ba1c-36b22cc4ef11,FIN_REPORTE_TRANSACCIONES,TESTExpenseAcreditacionesyCuentas_17254820530150/sheets/FIN_REPORTE_TRANSACCIONES,594d3231-0149-4bf7-93ae-cd9b4e5eafc4,Expense Reporte Transacciones,Expenses
468eb077-392c-4aaa-9b96-22bab48ad298,FIN_REGISTROS_TARJETA,TESTExpense_RegistrosdeTarjeta/sheets/FIN_REGISTROS_TARJETA,e1b6d919-0960-45e3-9881-143d5dd57c8e,Expense_Registros de Tarjeta,Expenses
e40e4a0d-3f21-4261-bb4b-3432a3b6d6f5,FB ADS Metricas,FBADSMetricas_v3/sheets/FBADSMetricas,ad397975-e8f6-4b32-a28a-b4934f63d263,FB ADS Metricas. v3,Facebook Ads
a16cea2b-4560-42a1-afda-09cc32b71dc8,FB ADS Metricas,FBADSMetrics/sheets/FBADSMetricas,4c6653cf-6c0b-4d34-bd7d-8abcfe12c865,FB ADS Metrics,Facebook Ads
8c9617bf-3e7b-4a21-bd16-0aac793bd02b,Comparativa Facturación,FacturacinUnificadav2/sheets/ComparativaFacturacin,4c06289d-4e5e-4f8f-aaef-f0875780f79b,Facturación Global,Facturacion
d2cd27de-8fc2-42cc-a475-d54f5d8a93df,Facturación Completa,FacturacinUnificadav2/sheets/FacturacinCompleta,4c06289d-4e5e-4f8f-aaef-f0875780f79b,Facturación Global,Facturacion
fcd53e4e-993e-4534-87cb-f1847807e9b5,Seguimiento MAY/RES,FacturacinUnificadav2/sheets/SeguimientoMAYRES,4c06289d-4e5e-4f8f-aaef-f0875780f79b,Facturación Global,Facturacion
5d35d1cd-6801-47b4-8512-34279cf12ebb,Seguimiento MAY/RES - Junin/La plata/MDQ/SF,FacturacinUnificadav2/sheets/SeguimientoMAYRES-JuninLaplataMDQSF,4c06289d-4e5e-4f8f-aaef-f0875780f79b,Facturación Global,Facturacion
43ec1c78-c6bc-4c2c-9703-3bedb337506c,ALERTA_VENTAS_SIN_FACTURAR,TESTFacturacinLATAM/sheets/ALERTA_VENTAS_SIN_FACTURAR,d0f47d39-c919-4183-8258-f2555fb7fd45,Facturación LATAM,Facturacion
60fdf746-6350-4755-b71f-2f0c1e8a5162,FIN_FACTURACION_LATAM,TESTFacturacinLATAM/sheets/FIN_FACTURACION_LATAM,d0f47d39-c919-4183-8258-f2555fb7fd45,Facturación LATAM,Facturacion
981ac22e-5fd1-4c4a-bdf8-e11e5e583fdf,VENTAS_SIN_FACTURAR,TESTFacturacinLATAM/sheets/VENTAS_SIN_FACTURAR,d0f47d39-c919-4183-8258-f2555fb7fd45,Facturación LATAM,Facturacion
ecd20fff-9f65-43b8-9cf3-68835d2aa98f,listado,Facturacin_Invoice_ErrorsBT/sheets/listado,f6b1af4b-4440-48f0-974b-e39e552e0911,Facturación_Invoice_Errors | BT,Sistemas y tecnología
6bde422e-a51a-4604-83c5-06f7cd8d7fe5,FICHADAS_ARG_TM,Fichadas_ARG_TM/sheets/FICHADAS_ARG_TM,85e25cfb-ba4c-482a-99f7-f78323c84b97,Fichadas_ARG_TM,AR TM
9edc42de-7b6a-464c-a366-7cca296c7d99,Hoja 6,Fichadas_ARG_TM/sheets/Hoja6,85e25cfb-ba4c-482a-99f7-f78323c84b97,Fichadas_ARG_TM,AR TM
0ac5d053-926d-44f1-91dc-2302784823eb,FICHADAS_ARG_TT,Fichadas_ARG_TT/sheets/FICHADAS_ARG_TT,00c616a4-cb10-49bd-a7e9-d90e3828fb36,Fichadas_ARG_TT,AR TT
5c32f41d-1a43-4958-aa3a-0b0e20f0017f,FICHADAS_EC-PE-UY,Fichadas_EC-PE-UY/sheets/FICHADAS_EC-PE-UY,d68f91c1-3bc1-4655-a6a7-2719dbe756ae,Fichadas_EC-PE-UY,ECPEUY
bdbb8aa5-fe97-4904-924c-3924ba724a9e,FICHADAS_MX-CO,Fichadas_MX-CO/sheets/FICHADAS_MX-CO,5bdf00b8-da99-4597-954b-6c5e7f98ffc7,Fichadas_MX-CO,MXCO
9dd1451b-3f4f-457d-b253-6070cf0577ff,FICHADAS_PY-PA-CL,Fichadas_PY-PA-CL/sheets/FICHADAS_PY-PA-CL,7761ca63-3159-4b32-956c-c3b37c84276b,Fichadas_PY-PA-CL,PYPACL
d33b0acf-5525-4e1a-845a-d3f3c6a52d8a,Franco_Lorenzo,Franco_Lorenzo_Semanal_IT_V2/sheets/Franco_Lorenzo,7d8eb8e2-d70e-43a6-8d0e-91b58b39e081,Franco_Lorenzo_Semanal_IT_V2,IT Reportes Semanales - Productividad
b3ceefd0-079a-40b4-b322-0654c31e8dfa,DIARIO | BT_COBRANZAS,Fraude_Alertas/sheets/DIARIOBT_COBRANZAS,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
2c3de753-0112-4b45-adc3-55b38fd0f6c4,DIARIO | CC Riesgo Asum.,Fraude_Alertas/sheets/ADIARCCRiesgoAsum_,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
6896b7f3-cf1d-4832-97b1-2107efc8de50,DIARIO | CC Val. Presencial,Fraude_Alertas/sheets/ADIARCCVal_Presencial,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
49918e32-4780-4af6-a868-68dc6476a49f,DIARIO | CC Val. Virtual,Fraude_Alertas/sheets/ADIARCCVal_Virtual,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
8a9dabd0-70dd-4623-85ca-b98df3cef0c5,DIARIO | Casos Pendientes,Fraude_Alertas/sheets/RDIARCasosPendientes,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
6aa12cce-eaeb-46d1-b66f-bf9489b7915b,DIARIO | Fraude_Reintegro,Fraude_Alertas/sheets/DIARIOFraude_Reintegro,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
3c407ffa-901d-4651-a67a-755b3723eba8,DIARIO | Operativo,Fraude_Alertas/sheets/ReporteDiarioOP,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
bb2ddd7e-76c9-48ac-91a0-4c27e5532126,DIARIO | Tiempo rta,Fraude_Alertas/sheets/RDIARTiemporta,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
cb11b6b8-caae-4931-bd62-67543fb3dbe0,DIARIO | Valid. Pendientes,Fraude_Alertas/sheets/Validacionespendientes,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
29cffe8a-5ed0-4a58-98fd-f35f23e0a9e1,DIARIO | ventas Pendientes,Fraude_Alertas/sheets/RDIARventasPendientes,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
71f79cf7-dfd2-4b8e-a39b-2fc1727e9432,SEM | % Efectividad,Fraude_Alertas/sheets/Efectividad,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
18ea347d-fd10-4306-974c-49acbb7bb4ce,SEM | Detectadas,Fraude_Alertas/sheets/RSEMDetectadas,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
b4b58616-eddc-4c44-929e-e6052a7fccca,SEM | Max. Promedio,Fraude_Alertas/sheets/MAXPromedio,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
72815afa-5b0c-47c7-82be-717081553dd3,SEM | Max. Promedio MOD,Fraude_Alertas/sheets/MAXPromedioMOD,2ad67717-389e-4ea0-adc1-9ab2b3609514,Fraude_Alertas,Fraude_Alertas
2721f69f-1c34-4d19-a530-a4ed51739d99,METRICAS,GOOGLEADS/sheets/METRICAS,f3916c14-23b7-44e8-b7f5-2a78c1d1ba73,GOOGLE ADS,Google Ads
2f8e5cda-bc1d-4ace-baa9-869d795d7ac7,AR_RESUMEN,GREVIEWS_RESUMEN_AR/sheets/AR_RESUMEN,3b94363c-a7a4-4c94-88d0-e9e84dff55c8,GREVIEWS_RESUMEN_AR,CX Seguimiento
9b612af1-61cc-41f4-a672-eb19e62df50a,PYPACL_RESUMEN,GREVIEWS_RESUMEN_CLPYPA/sheets/PYPACL_RESUMEN,853646a5-aed4-47a5-85fe-73c9cac648e2,GREVIEWS_RESUMEN_CLPYPA,CX Seguimiento
a259cf51-46ee-42e1-97cf-c47ea39f0222,ECPEUY_RESUMEN,GREVIEWS_RESUMEN_ECPEUY/sheets/ECPEUY_RESUMEN,e488a950-b88d-4f7a-a630-c665bf3fc789,GREVIEWS_RESUMEN_ECPEUY,CX Seguimiento
2c28a708-2c6c-449f-bed6-e6d72c649bc3,MXCO_RESUMEN,GREVIEWS_RESUMEN_MXCO/sheets/MXCO_RESUMEN,3233d76d-4885-42d9-860a-435b31e7a14d,GREVIEWS_RESUMEN_MXCO,CX Seguimiento
e11a61a6-2be4-47b4-8085-35e21b7177f8,Gaston_Ojeda,Gaston_Ojeda_Semanal_IT_V2/sheets/Gaston_Ojeda,fba19e02-4732-4264-b878-3b2d40c4905b,Gaston_Ojeda_Semanal_IT_V2,IT Reportes Semanales - Productividad
7cf823ab-9bf3-48d6-871b-14bc9827334d,German_Skrobak,German_Skrobak_Semanal_IT_V2/sheets/German_Skrobak,274a2e01-cc59-4be7-aa91-5db24e8ddab0,German_Skrobak_Semanal_IT_V2,IT Reportes Semanales - Productividad
b0e78abe-ce90-4baf-a2e0-aee4232c5f1e,Fix,Global_IT/sheets/Fix,6f1e14bd-723b-4937-a548-c5a6222920b2,Global_IT,Sistemas y tecnología
3265ed3a-efa7-4481-992e-ed864b5fd2fb,IT - Current Status,Global_IT/sheets/IT-CurrentStatus,6f1e14bd-723b-4937-a548-c5a6222920b2,Global_IT,Sistemas y tecnología
26c42400-eb3a-4eae-a654-aae81337326a,IT - Estimation Differences,Global_IT/sheets/IT-EstimationDifferences,6f1e14bd-723b-4937-a548-c5a6222920b2,Global_IT,Sistemas y tecnología
52dbf1a6-03b0-4cc1-9763-e82145293f41,Seguimiento On Hold,Global_IT/sheets/SeguimientoOnHold,6f1e14bd-723b-4937-a548-c5a6222920b2,Global_IT,Sistemas y tecnología
ccca36a9-d285-4c55-b0e0-7ce7c223c04a,Historial_Clientes_Ventas,HistorialdeVentas-Clientes/sheets/Historial_Clientes_Ventas,8222b6bd-702e-47d0-b9d1-a4372b3f404f,Historial de Ventas - Clientes,CX Seguimiento
bddaf72c-e7e4-46c5-b07d-7108ac95fe29,IT_Historic_Status,IT_Historic_Card/sheets/IT_Historic_Status,494ffe3b-bc9c-4d56-931a-481c8cf67237,IT_Historic_Card,Sistemas y tecnología
229c78a7-b61c-4427-8996-29196392c9b3,Dashboard 1 (2),IT_Historic_Flow/sheets/Dashboard12,1f710087-4755-4a09-9e92-c36d63cbe1f0,IT_Historic_Flow,Sistemas y tecnología
9783b925-9ca8-473e-8941-9a6a46d7424d,Resumen - Incidencias,Incidencias-semanal-ARTM/sheets/Resumen-Incidencias,82b570d3-a61c-43e0-ac30-9b51db15e838,Incidencias - semanal - AR TM,AR TM
bc8efadb-5132-473e-9cf9-9bacc2b441e4,2.Canales (2),Incidencias-semanal-ARTT/sheets/2_Canales2,b09c632c-a900-4cd1-8a10-72c097c9fcc4,Incidencias - semanal - AR TT,AR TT
1d2ae3c4-1f2e-4c02-91ab-652eb23441aa,Resumen - Incidencias,Incidencias-semanal-ARTT/sheets/Resumen-Incidencias,b09c632c-a900-4cd1-8a10-72c097c9fcc4,Incidencias - semanal - AR TT,AR TT
751a83ea-9eb6-4820-9421-92c51953b63c,Resumen - Incidencias,Incidencias-semanal-CLPYPA/sheets/Resumen-Incidencias,33de3d68-2296-4b70-8be2-5f744faf32bd,Incidencias - semanal - CLPYPA,PYPACL
c7e07e7c-0167-4c10-b6e4-373ab10e8189,Resumen - Incidencias,Incidencias-semanal-ECPEUY/sheets/Resumen-Incidencias,a40145a2-30ab-4bae-bb3f-d401fe8bb205,Incidencias - semanal - ECPEUY,ECPEUY
ac33e003-ef81-48e0-a113-ed9c7c454965,Resumen - Incidencias,Incidencias-semanal-MXCO/sheets/Resumen-Incidencias,5c5e9653-93b5-4a13-8603-1bd0ed9afd96,Incidencias - semanal - MXCO,MXCO
c14b376d-7d15-4887-9eaf-66d4e708b3e0,FIN_Indicadores_Fraude_BT,IndicadoresReglas/sheets/FIN_Indicadores_Fraude_BT,3d11abe3-9a9c-4af0-a08e-a0e2e51e8b52,Indicadores Reglas,
8fbdfebd-e9a6-4953-99e8-ab1a022b4f17,Jira SD - Externo,TESTJiraServiceDeskv7/sheets/JiraSD-Externo,bb4c35b2-31ec-4d88-ba81-a0b57690ef9c,Jira Service Desk - Externo,Jira Service Desk - Externo
a44832c4-bb79-4a14-8f76-2c77e9ab9b20,D_Alerta_1,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_1,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
6bbffe70-1d0f-4a29-91b0-a259bca5998d,D_Alerta_11,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_11,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
7e894891-1cc8-49a3-92f2-e5bacb4db027,D_Alerta_12,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_12,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
0bcd5e0a-6b47-48d5-b1ff-3deea33b0ee9,D_Alerta_13,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_13,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
e40408f0-762d-47f5-9d1f-2b2f876975a3,D_Alerta_13 (2),JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_132,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
8a787aa7-12df-492f-b683-724d6e9a234a,D_Alerta_14,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_14,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
47507c1c-7d17-40b5-abf0-4a0c1e019009,D_Alerta_15,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_15,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
18ea0851-b498-4721-87ae-f2e00b30bff6,D_Alerta_16,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_16,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
25622450-e65c-4cad-9afa-bfd78bed2cf1,D_Alerta_17,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_17,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
bbe6db57-8c7e-4adc-ac7c-b7e954ab61b8,D_Alerta_18,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_18,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
789be7ed-9b5f-4d89-8d3d-872ac27eec9c,D_Alerta_2,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_2,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
9c6cf5d4-a864-470c-848b-dd73e8c9aebf,D_Alerta_3,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_3,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
b04f7827-7e67-45b3-932d-4db80ed32ee7,D_Alerta_4,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_4,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
68623459-2378-4071-9a73-5508029fa882,D_Alerta_5,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_5,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
c80b11f7-ed13-401c-ae91-96f24cce1bbb,D_Alerta_6,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_6,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
67335011-3215-4dd2-9fc2-5e00918349f2,D_Alerta_7,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_7,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
20e291ca-38f9-4132-ac0e-71cfad12d7b4,D_Alerta_8,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_8,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
7946ce82-c0d1-4b2d-b5df-836584eebbd7,D_Alerta_9,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_9,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
6f19cfe0-b8cb-466b-a502-24f96e6c5c3d,D_Alerta_Vencidos,JiraServiceDesk-Externo-Alertas/sheets/D_Alerta_Vencidos,c664d942-3b75-48ee-9fec-e1585619e2fd,Jira Service Desk - Externo - Alertas,Jira Service Desk - Externo - Alertas
33cc9bd5-ebc3-46d9-a637-5038a26848a0,D_Alerta_13 (2),JiraServiceDesk-Externo-Alertas_17002218837200/sheets/D_Alerta_132,97635c95-b83c-458f-87a2-74c9b9810e95,Jira Service Desk - Externo - Alertas - V2,Jira Service Desk - Externo - Alertas
a93ce045-e80f-4e0f-8f09-aa7683520ceb,D_Alerta_13 (3),JiraServiceDesk-Externo-Alertas_17002218837200/sheets/D_Alerta_133,97635c95-b83c-458f-87a2-74c9b9810e95,Jira Service Desk - Externo - Alertas - V2,Jira Service Desk - Externo - Alertas
4ff6245b-60ec-47b2-8a5a-802be96dc24a,D_Alerta_Vencidos,JiraServiceDesk-Externo-Alertas_17002218837200/sheets/D_Alerta_Vencidos,97635c95-b83c-458f-87a2-74c9b9810e95,Jira Service Desk - Externo - Alertas - V2,Jira Service Desk - Externo - Alertas
